to,from,weight
10797,10391,1
10798,10277,2
10799,12065,1
10799,14234,5
10799,20566,1
10801,10277,1
10803,10001,1
10803,10017,4
10803,10049,1
10803,10050,4
10803,10078,1
10803,10150,8
10803,10185,3
10803,10249,2
10803,10326,10
10803,10359,4
10803,10379,1
10803,10426,1
10803,10442,1
10803,10589,1
10803,10802,26
10803,10868,2
10803,10875,5
10803,10940,2
10803,10982,14
10803,10983,3
10803,11080,1
10803,11154,4
10803,11233,1
10803,11319,6
10803,11405,7
10803,11411,3
10803,11427,2
10803,11435,44
10803,11440,1
10803,11463,1
10803,11475,2
10803,11513,1
10803,11566,1
10803,11567,2
10803,11583,1
10803,11590,6
10803,11598,3
10803,12013,4
10803,12043,4
10803,12065,1
10803,12067,31
10803,12118,1
10803,12198,9
10803,12233,1
10803,12278,10
10803,12339,6
10803,12451,1
10803,12472,2
10803,12533,6
10803,12849,5
10803,12866,3
10803,12871,4
10803,12952,3
10803,12961,3
10803,12993,1
10803,13066,1
10803,13151,3
10803,13163,7
10803,13356,1
10803,13366,2
10803,13500,2
10803,13513,1
10803,13514,22
10803,13515,2
10803,13541,1
10803,13601,2
10803,13709,2
10803,13805,1
10803,13806,1
10803,13819,1
10803,13832,1
10803,13852,4
10803,13861,2
10803,13880,2
10803,13882,1
10803,13911,4
10803,13941,2
10803,13943,2
10803,14056,5
10803,14096,2
10803,14099,2
10803,14203,12
10803,14234,36
10803,14483,2
10803,14535,1
10803,14539,2
10803,14598,2
10803,14615,1
10803,14621,2
10803,14687,1
10803,14918,4
10803,15066,4
10803,15291,2
10803,15292,1
10803,15294,1
10803,15496,12
10803,16000,2
10803,16106,4
10803,16468,2
10803,16515,1
10803,16547,1
10803,16561,2
10803,16652,2
10803,16770,6
10803,16775,12
10803,16844,2
10803,16885,5
10803,16993,2
10803,17135,7
10803,17174,35
10803,17236,4
10803,17247,1
10803,17470,67
10803,17547,1
10803,17755,4
10803,18373,4
10803,18497,2
10803,18693,1
10803,19023,3
10803,19095,3
10803,19113,1
10803,19599,39
10803,19687,2
10803,19811,8
10803,19870,2
10803,19987,1
10803,20133,5
10803,20139,1
10803,20198,3
10803,20213,1
10803,20324,2
10803,20354,4
10803,20386,1
10803,20408,1
10803,20434,1
10803,20546,2
10803,20549,6
10803,20550,4
10803,20594,2
10803,20644,26
10803,20832,5
10803,21128,1
10803,21653,3
10803,21702,2
10803,21842,7
10803,21885,3
10803,21903,5
10803,21945,2
10803,21975,2
10803,22007,1
10803,22079,1
10803,22266,3
10803,22365,3
10803,22632,1
10803,22933,62
10803,23051,12
10803,23134,1
10803,23160,1
10803,23210,2
10803,23217,3
10803,23240,1
10803,23790,1
10803,23829,1
10803,24503,1
10803,24614,9
10803,25111,2
10803,25773,2
10803,26088,6
10803,27820,1
10803,27861,21
10803,27909,3
10803,27957,8
10803,28826,1
10803,29157,3
10803,29425,2
10803,29564,2
10803,29581,2
10803,29783,4
10803,30000,1
10803,30438,6
10803,30630,1
10803,30739,8
10803,32258,2
10803,32356,3
10803,32566,2
10803,32581,2
10803,32828,4
10803,33108,2
10803,33160,4
10803,33228,2
10803,33250,4
10803,33394,3
10803,33587,3
10803,33672,2
10803,33699,4
10803,33700,6
10803,33868,1
10803,33877,2
10803,34768,2
10803,34815,5
10803,35495,7
10803,35565,6
10803,35871,5
10803,36119,6
10803,36123,26
10803,36134,1
10803,36162,2
10803,36167,2
10803,36210,3
10803,36278,2
10803,36381,5
10803,37630,3
10803,37653,3
10803,38153,2
10803,38160,2
10803,38275,2
10803,38392,4
10803,38789,1
10803,38909,1
10803,39106,2
10803,39261,9
10803,39442,2
10803,39551,1
10803,39600,5
10803,40064,2
10803,41226,3
10803,42136,1
10803,43129,6
10803,43603,2
10803,43759,3
10803,44362,3
10803,44503,2
10803,44676,2
10803,44814,12
10803,45013,6
10803,45056,2
10803,45168,11
10803,45206,1
10803,45211,2
10803,45229,2
10803,45365,30
10803,45394,12
10803,45777,2
10804,10802,9
10804,12067,1
10804,23210,1
10805,10802,2
10805,12533,2
10805,23790,1
10806,10802,4
10806,20644,14
10806,36119,1
10806,36123,5
10806,44362,1
10807,10808,1
10809,10037,3
10809,10187,2
10809,10277,4
10809,10352,1
10809,10360,2
10809,10484,3
10809,11850,6
10809,12975,1
10809,15904,11
10809,22946,3
10810,11172,1
10813,10814,1
10817,10277,1
10818,10787,5
10820,10821,23
10820,44665,6
10821,10187,1
10822,10821,23
10823,10821,23
10823,16562,5
10823,45617,2
10824,10277,2
10824,11567,1
10824,13768,4
10824,20051,1
10824,20566,1
10826,10101,4
10826,10827,3
10827,10827,3
10831,10816,1
10831,10832,1
10831,10840,1
10831,10856,1
10831,10902,1
10831,10927,1
10831,10957,1
10831,10959,1
10831,10960,1
10834,10538,1
10835,10277,4
10836,10808,1
10837,10838,1
10841,10842,1
10845,10277,3
10845,10764,1
10845,12043,1
10845,40837,1
10846,10277,1
10846,10432,1
10846,11206,1
10846,18103,2
10846,27928,2
10848,10222,3
10848,10278,3
10848,10399,2
10848,10594,10
10848,10688,1
10848,10849,41
10848,10913,1
10848,11420,2
10848,11827,1
10848,12065,2
10848,14248,3
10848,19687,33
10848,20785,3
10848,20898,1
10848,22251,1
10848,25192,26
10848,27911,2
10848,36155,2
10848,36172,1
10848,36173,1
10848,36213,3
10848,36259,1
10849,10017,5
10849,10177,1
10849,10275,1
10849,10399,1
10849,10692,2
10849,10849,1
10849,11206,19
10849,11453,1
10849,19599,1
10849,23134,2
10849,26982,4
10849,27841,1
10849,27871,14
10849,27897,8
10849,27945,1
10849,27976,2
10850,10849,41
10851,10849,10
10851,20785,3
10851,23016,5
10851,25192,1
10851,27911,2
10853,10854,1
10855,10855,1
10857,10277,4
10857,10361,1
10858,10859,1
10861,10056,2
10861,10123,4
10861,10154,1
10861,10177,1
10861,10232,2
10861,10277,2
10861,10361,3
10861,10367,3
10861,10381,3
10861,10391,10
10861,10399,3
10861,10493,9
10861,10862,1
10861,10887,79
10861,10918,2
10861,10923,2
10861,10947,1
10861,10961,2
10861,11037,1
10861,11038,3
10861,11405,15
10861,11573,20
10861,11962,2
10861,12047,22
10861,12961,1
10861,13644,1
10861,13989,1
10861,14162,1
10861,14207,3
10861,14212,3
10861,14218,1
10861,14246,2
10861,14254,195
10861,14256,5
10861,14261,15
10861,14262,74
10861,14263,1
10861,14264,14
10861,14265,92
10861,14269,14
10861,14279,1
10861,14291,1
10861,14295,16
10861,14296,2
10861,14303,5
10861,14307,1
10861,14308,2
10861,14315,1
10861,14316,1
10861,20221,5
10861,22738,3
10861,36206,2
10862,10001,1
10862,10066,7
10862,10123,5
10862,10135,1
10862,10149,6
10862,10172,4
10862,10210,5
10862,10426,111
10862,10427,2
10862,10434,1
10862,10485,23
10862,10861,5
10862,10862,4
10862,10868,1
10862,10982,10
10862,11006,1
10862,11150,20
10862,11172,4
10862,11189,1
10862,11197,1
10862,11198,1
10862,11199,4
10862,11329,1
10862,11402,10
10862,11453,6
10862,11471,1
10862,11566,22
10862,12043,1
10862,12080,3
10862,12082,1
10862,12148,3
10862,12155,1
10862,12252,3
10862,12253,1
10862,12293,1
10862,12398,4
10862,12447,36
10862,12508,17
10862,12754,1
10862,12873,1
10862,12963,2
10862,13058,8
10862,13106,4
10862,13385,2
10862,13405,5
10862,13436,1
10862,13456,10
10862,13512,1
10862,13706,2
10862,14439,2
10862,14616,3
10862,14645,1
10862,15711,15
10862,16106,3
10862,17161,1
10862,17783,5
10862,20281,169
10862,20572,1
10862,21449,1
10862,22773,1
10862,26163,1
10862,28009,2
10862,28229,1
10862,29982,1
10862,30091,1
10862,30153,1
10862,30181,1
10862,30184,1
10862,30186,1
10862,30187,1
10862,30205,1
10862,30206,1
10862,36812,8
10862,36870,1
10863,10864,109
10863,37044,1
10864,10277,1
10864,10880,2
10866,10135,4
10866,10158,1
10866,10268,3
10866,10277,2
10866,10367,2
10866,10802,9
10866,10991,12
10866,11412,1
10866,11420,5
10866,11426,2
10866,11427,6
10866,11432,1
10866,11435,4
10866,11453,3
10866,11462,1
10866,11544,1
10866,11567,1
10866,11601,12
10866,11618,1
10866,12424,1
10866,14308,1
10866,14331,3
10866,14341,1
10866,20039,2
10866,20051,70
10866,35978,3
10866,44827,2
10867,10015,12
10867,10016,1
10867,10031,5
10867,10037,1
10867,10056,1
10867,10063,3
10867,10066,1
10867,10123,5
10867,10169,1
10867,10232,10
10867,10299,1
10867,10301,2
10867,10309,4
10867,10333,1
10867,10426,30
10867,10480,2
10867,10485,8
10867,10561,4
10867,10606,1
10867,10862,1
10867,10867,2
10867,10868,17
10867,10877,1
10867,10982,19
10867,10993,4
10867,11018,6
10867,11160,3
10867,11162,4
10867,11199,2
10867,11214,1
10867,11233,1
10867,11235,2
10867,11257,1
10867,11259,4
10867,11261,2
10867,11291,2
10867,11402,1
10867,11425,13
10867,11566,1
10867,12043,5
10867,12046,2
10867,12048,33
10867,12082,3
10867,12083,2
10867,12093,3
10867,12122,1
10867,12147,1
10867,12155,5
10867,12170,1
10867,12189,5
10867,12191,1
10867,12217,2
10867,12224,8
10867,12252,1
10867,12325,4
10867,12447,2
10867,12451,9
10867,12459,1
10867,12463,4
10867,12464,9
10867,12654,10
10867,13158,1
10867,13312,1
10867,13733,3
10867,13743,3
10867,13753,1
10867,13754,2
10867,13760,1
10867,13768,2
10867,14315,1
10867,14341,2
10867,15695,1
10867,15711,1
10867,15784,4
10867,15931,3
10867,16134,1
10867,17291,5
10867,17352,1
10867,17446,16
10867,17739,2
10867,19488,5
10867,19502,23
10867,19517,1
10867,19536,3
10867,19587,1
10867,19590,13
10867,19599,4
10867,19650,1
10867,19657,1
10867,20863,1
10867,21464,6
10867,21474,2
10867,22532,1
10867,22534,1
10867,22536,1
10867,22540,5
10867,22556,1
10867,22559,1
10867,22561,1
10867,22563,2
10867,22584,1
10867,22598,1
10867,22600,15
10867,22603,2
10867,22624,1
10867,22625,1
10867,22626,6
10867,22629,1
10867,22640,1
10867,22650,2
10867,22651,1
10867,22655,1
10867,22656,1
10867,22657,1
10867,22666,1
10867,22667,1
10867,22670,1
10867,22673,1
10867,25070,2
10867,30128,1
10868,10123,5
10868,10157,5
10868,10178,2
10868,10309,4
10868,10426,4
10868,10802,3
10868,10867,10
10868,10967,2
10868,11025,1
10868,11160,2
10868,11162,5
10868,11194,1
10868,11199,3
10868,11261,1
10868,11329,7
10868,11402,2
10868,11425,1
10868,11436,2
10868,11927,3
10868,12043,2
10868,12048,2
10868,12075,2
10868,12090,1
10868,12093,1
10868,12155,9
10868,12191,1
10868,12217,11
10868,12224,1
10868,12227,8
10868,12268,1
10868,12330,2
10868,12339,23
10868,12361,2
10868,12451,11
10868,12463,3
10868,12467,1
10868,12498,8
10868,12508,1
10868,12602,1
10868,12654,9
10868,13729,1
10868,13754,1
10868,13764,1
10868,15020,1
10868,16134,1
10868,17446,5
10868,19479,1
10868,19587,3
10868,19590,2
10868,19650,1
10868,21437,3
10868,21442,7
10868,21448,4
10868,21449,2
10868,21451,1
10868,21452,1
10868,21455,2
10868,21459,4
10868,21464,3
10868,21465,1
10868,21466,2
10868,21467,1
10868,21475,1
10868,21478,2
10868,21501,1
10869,10784,1
10870,10544,4
10870,10870,1
10870,11826,3
10873,10874,1
10875,10016,1
10875,10163,16
10875,10178,2
10875,10210,7
10875,10232,12
10875,10275,1
10875,10309,1
10875,10320,9
10875,10426,26
10875,10442,3
10875,10561,4
10875,10810,1
10875,10862,2
10875,10875,34
10875,10967,1
10875,10972,26
10875,10982,6
10875,11122,1
10875,11150,2
10875,11157,2
10875,11160,3
10875,11162,1
10875,11165,1
10875,11172,4
10875,11183,1
10875,11218,1
10875,11233,3
10875,11235,2
10875,11310,1
10875,11384,484
10875,11436,23
10875,11453,8
10875,11467,4
10875,11553,2
10875,11990,2
10875,12043,17
10875,12067,1
10875,12076,3
10875,12083,1
10875,12123,5
10875,12155,5
10875,12189,1
10875,12398,2
10875,12399,3
10875,12447,11
10875,12466,2
10875,12497,2
10875,12602,1
10875,12683,11
10875,12689,1
10875,12754,1
10875,12834,1
10875,12903,2
10875,13384,3
10875,13745,4
10875,13773,3
10875,13779,6
10875,13791,2
10875,14118,2
10875,14329,3
10875,14359,8
10875,14459,1
10875,14624,1
10875,15037,3
10875,16129,4
10875,16363,1
10875,19095,38
10875,19096,3
10875,19097,9
10875,19098,38
10875,19100,13
10875,19101,4
10875,19103,29
10875,19104,3
10875,19105,19
10875,19106,13
10875,19107,6
10875,19108,12
10875,19109,43
10875,19110,6
10875,19113,5
10875,19115,15
10875,19116,25
10875,19117,8
10875,19118,12
10875,19120,12
10875,19121,9
10875,19123,9
10875,19126,3
10875,19127,12
10875,19129,9
10875,19131,3
10875,19132,3
10875,19135,13
10875,19136,4
10875,19142,6
10875,19143,4
10875,19148,3
10875,19151,11
10875,19152,3
10875,19175,18
10875,19178,2
10875,19182,2
10875,19186,3
10875,19199,2
10875,19219,6
10875,19223,8
10875,19233,5
10875,19238,2
10875,19245,2
10875,19250,3
10875,19256,3
10875,19265,1
10875,19270,7
10875,19272,8
10875,19276,6
10875,19280,2
10875,19281,1
10875,19282,7
10875,19286,1
10875,19288,3
10875,19290,4
10875,19306,1
10875,19314,1
10875,19321,3
10875,19324,2
10875,19328,12
10875,19329,12
10875,19333,25
10875,19334,9
10875,19336,1
10875,19337,2
10875,19340,3
10875,19341,6
10875,19343,2
10875,19345,1
10875,19346,1
10875,19347,12
10875,19359,1
10875,19390,2
10875,19407,2
10875,19408,4
10875,19409,2
10875,19411,3
10875,19417,1
10875,19427,1
10875,19428,1
10875,19429,1
10875,19436,1
10875,19438,1
10875,19444,2
10875,20281,2
10876,10066,4
10876,10163,16
10876,10232,3
10876,10426,1
10876,10442,1
10876,10972,26
10876,11150,2
10876,11165,1
10876,11198,3
10876,11265,3
10876,12093,4
10876,12155,5
10876,12466,1
10876,12644,4
10876,12664,1
10876,13747,2
10876,13773,3
10876,13790,4
10876,36943,20
10876,36960,12
10876,36964,1
10878,10277,1
10878,10491,8
10878,10898,3
10878,11432,1
10878,11433,23
10878,12827,3
10880,10017,15
10880,10066,4
10880,10170,1
10880,10177,5
10880,10187,6
10880,10232,3
10880,10266,3
10880,10277,1
10880,10310,1
10880,10391,55
10880,10459,2
10880,10482,6
10880,10484,8
10880,10489,2
10880,10525,5
10880,10594,3
10880,10880,1
10880,10887,4
10880,10961,1
10880,11038,5
10880,11857,3
10880,12075,1
10880,12459,11
10880,13644,2
10880,13891,1
10880,14234,5
10880,14237,16
10880,14253,5
10880,14262,3
10880,14315,1
10880,15207,3
10880,16761,8
10880,20039,2
10880,20051,4
10880,22107,6
10880,22276,3
10880,22963,3
10880,30260,1
10880,34328,4
10880,34768,3
10880,34771,3
10880,34776,1
10880,34777,3
10880,34786,3
10880,34806,2
10880,34807,2
10880,34808,1
10880,34815,1
10880,34822,1
10880,34823,1
10880,34830,2
10883,10277,1
10885,10017,3
10885,10266,1
10885,10338,3
10885,10484,74
10886,10017,3
10886,10338,1
10886,10886,17
10886,10887,1
10886,11629,3
10886,11990,1
10886,12013,4
10886,14308,2
10886,14558,1
10887,10017,3
10887,10135,1
10887,10177,7
10887,10391,39
10887,10484,2
10887,10880,1
10887,10923,4
10887,11017,1
10887,11037,3
10887,11038,1
10887,11990,1
10887,12013,1
10887,14234,4
10887,14236,6
10887,14246,2
10887,14247,1
10887,14248,3
10887,14308,1
10887,21120,1
10887,22107,4
10888,10056,4
10888,10267,1
10888,10277,1
10888,11285,6
10888,11412,1
10888,11418,2
10888,11427,4
10888,11445,1
10888,11453,7
10888,11567,1
10888,12357,14
10888,13357,1
10888,13774,8
10888,19581,9
10888,19621,8
10890,10891,1
10894,10277,1
10894,13787,1
10894,23016,2
10896,10897,1
10898,10005,3
10898,10087,3
10898,10161,3
10898,10391,6
10898,10878,1
10898,10880,3
10898,11453,2
10898,11597,28
10898,20051,32
10898,20201,3
10900,10538,1
10901,10787,3
10903,10904,55
10903,10920,43
10906,10277,2
10906,10360,1
10907,10906,3
10909,10532,11
10911,10277,1
10912,10175,10
10912,10239,6
10912,10248,5
10912,10473,7
10912,10600,147
10912,10790,1
10912,10982,3
10912,11319,1
10912,12743,5
10912,13653,26
10912,16278,7
10912,17283,3
10912,17373,50
10912,17527,12
10912,18134,2
10912,18663,4
10912,19929,3
10912,29713,1
10913,10849,28
10913,12065,3
10913,12170,7
10913,12237,3
10913,14234,3
10913,25192,16
10913,36155,1
10914,10915,1
10916,10916,1
10919,10037,3
10919,10398,4
10919,10524,4
10919,11601,14
10919,12961,3
10919,20051,2
10919,23086,2
10920,10667,1
10920,10904,160
10920,10920,146
10923,10040,1
10923,10056,2
10923,10064,1
10923,10123,1
10923,10151,1
10923,10177,7
10923,10182,1
10923,10187,6
10923,10346,1
10923,10347,3
10923,10362,3
10923,10484,12
10923,10597,3
10923,10810,1
10923,10880,4
10923,10887,3
10923,10961,1
10923,11983,4
10923,12430,2
10923,12602,1
10923,13764,1
10923,14234,2
10923,14262,14
10923,14278,2
10923,16385,1
10923,17109,1
10923,20212,5
10923,20434,1
10923,23134,4
10923,23140,3
10923,29968,2
10923,34328,2
10923,34884,1
10923,36709,8
10923,36711,2
10923,36712,2
10923,36722,1
10923,36731,1
10923,36732,4
10923,36733,2
10923,36734,6
10923,36735,1
10923,36738,1
10923,36741,1
10923,36742,2
10923,36748,1
10923,36750,1
10923,36752,1
10928,10225,6
10928,10802,7
10929,10489,1
10930,10489,1
10932,10787,2
10934,10935,1
10936,10376,48
10936,10394,132
10936,11145,94
10936,11466,30
10936,11488,35
10936,11502,95
10936,11563,80
10936,11565,7
10936,36164,1
10937,10017,13
10937,10036,1
10937,10232,4
10937,10258,15
10937,10266,6
10937,10338,1
10937,10379,11
10937,10482,6
10937,10490,1
10937,10757,1
10937,10852,1
10937,11002,2
10937,11022,1
10937,11224,1
10937,11412,2
10937,12084,1
10937,12237,1
10937,12442,1
10937,12602,1
10937,12767,3
10937,13737,3
10937,16960,1
10937,17076,1
10937,18316,1
10937,20051,5
10937,20180,4
10937,20232,2
10937,20952,1
10937,32599,1
10937,35177,1
10937,44873,55
10937,44926,1
10937,44947,1
10937,44954,4
10937,45003,1
10937,45013,1
10937,45017,1
10937,45041,2
10937,45057,1
10937,45117,1
10937,45141,8
10937,45166,1
10937,45167,1
10937,45168,5
10937,45192,1
10937,45193,3
10937,45194,1
10937,45195,12
10937,45197,1
10937,45198,2
10937,45199,1
10937,45200,1
10937,45201,1
10937,45206,1
10937,45207,1
10937,45208,1
10937,45220,1
10937,45225,1
10938,10017,13
10938,10036,1
10938,10135,4
10938,10177,1
10938,10232,4
10938,10258,15
10938,10266,6
10938,10268,1
10938,10338,1
10938,10360,3
10938,10379,11
10938,10391,1
10938,10448,1
10938,10482,6
10938,10490,1
10938,10509,3
10938,10516,1
10938,10690,3
10938,10741,1
10938,10757,1
10938,10802,70
10938,10852,1
10938,10979,1
10938,10991,2
10938,11002,2
10938,11012,3
10938,11022,1
10938,11224,1
10938,11412,4
10938,11419,1
10938,11425,3
10938,11426,5
10938,11427,11
10938,11435,19
10938,11443,2
10938,11453,3
10938,11469,1
10938,11529,3
10938,11540,1
10938,11553,1
10938,11567,1
10938,12084,1
10938,12237,1
10938,12442,1
10938,12602,1
10938,12767,3
10938,13737,3
10938,14302,3
10938,14308,4
10938,14558,1
10938,16016,1
10938,16134,1
10938,16960,1
10938,17076,1
10938,18316,1
10938,20051,30
10938,20180,4
10938,20232,2
10938,20433,1
10938,20491,1
10938,20508,2
10938,20531,1
10938,20550,4
10938,20563,1
10938,20952,1
10938,21527,1
10938,24653,1
10938,29646,5
10938,32599,1
10938,35177,18
10938,35837,1
10938,35950,1
10938,44192,1
10938,44873,55
10938,44926,1
10938,44947,1
10938,44954,4
10938,45003,1
10938,45013,1
10938,45017,1
10938,45041,2
10938,45057,1
10938,45117,1
10938,45141,8
10938,45166,1
10938,45167,1
10938,45168,5
10938,45192,1
10938,45193,3
10938,45194,1
10938,45195,12
10938,45197,1
10938,45198,2
10938,45199,1
10938,45200,1
10938,45201,1
10938,45206,1
10938,45207,1
10938,45208,1
10938,45220,1
10938,45225,1
10939,10001,3
10939,10014,1
10939,10017,13
10939,10036,2
10939,10037,1
10939,10040,1
10939,10052,9
10939,10056,2
10939,10060,1
10939,10063,32
10939,10064,1
10939,10084,2
10939,10181,1
10939,10182,3
10939,10232,6
10939,10245,1
10939,10266,4
10939,10269,2
10939,10275,19
10939,10277,3
10939,10338,22
10939,10360,11
10939,10379,2
10939,10398,1
10939,10421,6
10939,10427,1
10939,10445,3
10939,10449,2
10939,10480,6
10939,10482,8
10939,10483,1
10939,10649,2
10939,10723,1
10939,10741,3
10939,10886,1
10939,10918,1
10939,10923,1
10939,10939,2
10939,10961,3
10939,11022,1
10939,11031,2
10939,11172,2
10939,11233,5
10939,11405,6
10939,11432,2
10939,11467,1
10939,11472,6
10939,11544,2
10939,11597,23
10939,11716,4
10939,11889,1
10939,11983,2
10939,11990,3
10939,12092,7
10939,12586,11
10939,12602,1
10939,12706,1
10939,12713,2
10939,12725,69
10939,12757,1
10939,12854,4
10939,12881,2
10939,12891,1
10939,13419,1
10939,13538,1
10939,13554,1
10939,13619,2
10939,13719,2
10939,13737,3
10939,14228,8
10939,14234,7
10939,14254,2
10939,14270,1
10939,15207,1
10939,16960,20
10939,16994,1
10939,16995,5
10939,17071,15
10939,17078,3
10939,17089,2
10939,17101,2
10939,19669,1
10939,20051,1
10939,20180,2
10939,20354,3
10939,20364,2
10939,20368,3
10939,20438,1
10939,21165,2
10939,21166,1
10939,22716,2
10939,22968,8
10939,23134,1
10939,23845,1
10939,24697,1
10939,25259,3
10939,25616,1
10939,25843,1
10939,26110,3
10939,26355,4
10939,29307,2
10939,29415,2
10939,29552,2
10939,29817,2
10939,29924,1
10939,32464,2
10939,34882,13
10939,34972,1
10939,36270,1
10939,36709,1
10939,40154,1
10939,41237,2
10939,42859,15
10939,42860,2
10939,42870,1
10939,42871,1
10939,42876,10
10939,42879,9
10939,42897,11
10939,42901,1
10939,42903,2
10939,42904,3
10939,42910,1
10939,42916,1
10939,42917,1
10939,42927,1
10939,42928,1
10939,42929,1
10940,10277,5
10941,10940,1
10941,14918,2
10941,45168,1
10942,10940,1
10942,12278,4
10942,12961,1
10942,14615,1
10942,16885,1
10942,17470,10
10943,10944,1
10944,10943,1
10945,10943,1
10945,10944,1
10946,10072,3
10946,10389,4
10946,10531,4
10946,10544,4
10946,10943,1
10946,10944,1
10946,11515,2
10947,10083,1
10947,10170,1
10947,10250,2
10947,10275,1
10947,10379,1
10947,10391,1
10947,10432,1
10947,10448,1
10947,10493,6
10947,12043,1
10947,13538,1
10947,13554,2
10947,13644,3
10947,14234,2
10947,14266,4
10947,20513,1
10947,22329,2
